#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Sat Jan 26 13:04:16 EST 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
11,Sat Jan 26 13:30:06 EST 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
12,Sat Jan 26 13:31:02 EST 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
13,Sat Jan 26 13:31:15 EST 2019,76,0,EverythingTest0,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
14,Sat Jan 26 13:31:17 EST 2019,76,0,EverythingTest0,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
15,Sat Jan 26 13:31:18 EST 2019,76,0,EverythingTest0,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
16,Sat Jan 26 13:31:20 EST 2019,76,0,GetTestSuite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
17,Sat Jan 26 13:31:22 EST 2019,76,0,GetTestSuite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
18,Sat Jan 26 13:32:09 EST 2019,23,-53,Assignment1Suite,GetTest1 SizeTest0 SizeTest1+ SizeTest3 , ,ClearTest0- ClearTest1- EverythingTest0 GetTest0 InsertTest0- InsertTest1- InsertTest2- InsertTest3- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- SizeTest2 , ,
19,Sat Jan 26 13:32:38 EST 2019,76,53,Assignment1Suite,ClearTest0+ ClearTest1+ GetTest1 InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1- SizeTest2 , ,
20,Sat Jan 26 13:33:21 EST 2019,11,-65,Assignment1Suite,GetTest1 SizeTest0 , ,ClearTest0- ClearTest1- EverythingTest0 GetTest0 InsertTest0- InsertTest1- InsertTest2- InsertTest3- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- SizeTest1 SizeTest2 SizeTest3- , ,
21,Sat Jan 26 13:35:05 EST 2019,0,-11,Assignment1Suite, , ,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1- InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0- SizeTest1 SizeTest2 SizeTest3 , ,
22,Sat Jan 26 13:49:49 EST 2019,76,76,Assignment1Suite,ClearTest0+ ClearTest1+ GetTest1+ InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ SizeTest0+ SizeTest3+ , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
23,Sat Jan 26 13:50:46 EST 2019,94,18,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0+ GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1+ SizeTest2+ SizeTest3 , ,GetTest0 , ,
24,Sat Jan 26 13:51:35 EST 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0 , ,
25,Sat Jan 26 13:53:59 EST 2019,76,-18,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0- GetTest0 SizeTest1- SizeTest2- , ,
26,Sat Jan 26 13:54:40 EST 2019,17,-59,Assignment1Suite,GetTest1 InsertTest3 SizeTest0 , ,ClearTest0- ClearTest1- EverythingTest0 GetTest0 InsertTest0- InsertTest1- InsertTest2- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- SizeTest1 SizeTest2 SizeTest3- , ,
27,Sat Jan 26 13:55:07 EST 2019,94,77,Assignment1Suite,ClearTest0+ ClearTest1+ EverythingTest0+ GetTest1 InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3 RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ SizeTest0 SizeTest1+ SizeTest2+ SizeTest3+ , ,GetTest0 , ,
28,Sat Jan 26 13:56:06 EST 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0 , ,
29,Sat Jan 26 14:03:39 EST 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0 , ,
30,Sat Jan 26 14:04:25 EST 2019,76,-18,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0- GetTest0 SizeTest1- SizeTest2- , ,
31,Sat Jan 26 14:06:40 EST 2019,94,18,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0+ GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1+ SizeTest2+ SizeTest3 , ,GetTest0 , ,
32,Sat Jan 26 14:07:29 EST 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0 , ,
33,Sat Jan 26 14:09:33 EST 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0 , ,
34,Sat Jan 26 14:10:33 EST 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0 , ,
35,Sat Jan 26 14:12:04 EST 2019,76,-18,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0- GetTest0 SizeTest1- SizeTest2- , ,
36,Sat Jan 26 14:16:48 EST 2019,94,18,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0+ GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1+ SizeTest2+ SizeTest3 , ,GetTest0 , ,
37,Sat Jan 26 14:18:59 EST 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0 , ,
38,Sat Jan 26 14:30:41 EST 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0 , ,
39,Sat Jan 26 14:32:07 EST 2019,100,6,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0+ GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
40,Sat Jan 26 14:35:05 EST 2019,94,-6,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0- , ,
41,Sat Jan 26 14:35:20 EST 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0 , ,
42,Sat Jan 26 14:35:40 EST 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0 , ,
43,Sat Jan 26 14:36:01 EST 2019,100,6,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0+ GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
44,Sat Jan 26 14:37:14 EST 2019,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
45,Sat Jan 26 14:37:40 EST 2019,94,-6,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,GetTest0- , ,
46,Sat Jan 26 14:37:48 EST 2019,100,6,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0+ GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
47,Sat Jan 26 14:39:53 EST 2019,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
48,Sat Jan 26 14:41:32 EST 2019,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
49,Sat Jan 26 14:43:09 EST 2019,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
50,Wed Jan 30 13:27:23 EST 2019,52,-48,Assignment1Suite,ClearTest1 GetTest0 GetTest1 InsertTest2 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0- EverythingTest0- InsertTest0- InsertTest1- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- , ,
